"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","Audience Rating","User Rating"
"23917","Pinocchio","Pinocchio","RKO Radio Pictures","Passed","1940","10.0","Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket.","Animation - Comedy","N/A","N/A","For anyone who has ever wished upon a star.","1940-02-23","N/A","USA","1:27:43","Hamilton Luske - Ben Sharpsteen","Mel Blanc - Don Brodie - Walter Catlett","7.2","N/A"
"20941","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End","Walt Disney Pictures","PG-13","2007","4.5","Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.","Adventure - Action","N/A","N/A","At the end of the world, the adventure begins.","2007-05-19","Ted Elliott - Terry Rossio","US","2:48:30","Gore Verbinski","Andy Beckwith - Angus Barnett - Bill Nighy","7.2","N/A"
"20909","Pirates of the Caribbean: Dead Man's Chest","Pirates of the Caribbean: Dead Man's Chest","Walt Disney Pictures","PG-13","2006","5.4","Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.","Adventure - Action","N/A","N/A","Jack is back!","2006-06-20","Ted Elliott - Terry Rossio","US","2:30:39","Gore Verbinski","Johnny Depp - Orlando Bloom - Keira Knightley","7.2","N/A"
"20945","Pirates of the Caribbean: Dead Men Tell No Tales","Pirates of the Caribbean: Dead Men Tell No Tales","Walt Disney Pictures","PG-13","2017","3.0","Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.","Adventure - Action","N/A","N/A","N/A","2017-05-23","Jeff Nathanson","US","2:09:07","Joachim Rønning - Espen Sandberg","Adam Brown - Akos Armont - Akshay Caplash","6.2","N/A"
"20946","Pirates of the Caribbean: On Stranger Tides","Pirates of the Caribbean: On Stranger Tides","Walt Disney Pictures","PG-13","2011","3.2","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.","Adventure - Action","N/A","N/A","Live Forever Or Die Trying.","2011-05-14","Ted Elliott - Terry Rossio","US","2:16:23","Rob Marshall","Johnny Depp - Penélope Cruz - Ian McShane","5.4","N/A"
"20913","Pirates of the Caribbean: The Curse of the Black Pearl","Pirates of the Caribbean: The Curse of the Black Pearl","Walt Disney Pictures","PG-13","2003","7.9","Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea, butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.","Adventure - Action","N/A","N/A","Prepare to be blown out of the water.","2003-07-09","Ted Elliott - Terry Rossio","US","2:23:14","Gore Verbinski","Angus Barnett - Antonio Valentino - Ben Roberts","8.6","N/A"
"2580","Planet of the Apes","Planet of the Apes","Twentieth Century Fox Film Corporation","G","1968","9.0","An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.","Sci-Fi - Adventure","1","2017-05-05","Somewhere in the Universe, there must be something better than man!","1968-02-07","Michael Wilson - Rod Serling","USA","1:52:02","Franklin J. Schaffner","Army Archerd - Billy Curtis - Buck Kartalian","8.7","N/A"
"21200","A Plumbing We Will Go","Plumbing We Will Go","Columbia Pictures","N/A","1940","5.0","To escape the police, the stooges pose as plumbers and are hired to fix a leak in a fancy mansion. They wind up crossing the electrical system with the plumbing and generally ruin the place. One memorable scene has the lady of the house tuning into a television broadcast from Niagara Falls as a torrent of water pours from the set. To escape the wrath of the homeowners the stooges escape through a magicians trap door.","Comedy","N/A","N/A","N/A","1940-04-19","Elwood Ullman","N/A","0:17:39","Del Lord","Curly Howard - Moe Howard - Larry Fine","N/A","N/A"
"21203","Punch Drunks","Punch Drunks","Columbia Pictures","N/A","1934","6.8","Moe discovers Curley's unknown boxing talent when he knocks out the Champ at a restaurant when Larry plays ""Pop Goes the Weasal"" on the violin. Moe becomes Curly's manager, and they win every fight, with the help of Larry. At the championship game, though, Larry's violin breaks. Curly is getting beat down bad when Larry makes his unexpected entrance and helps Curly prevail.","Comedy","N/A","N/A","Moe discovers Curley's unknown boxing talent","1934-07-13","Jack Cluett","USA","0:17:34","Lou Breslow","Moe Howard - Larry Fine - Curly Howard","N/A","N/A"
"20588","Racing Stripes","Racing Stripes","Alcon Entertainment","PG","2005","3.5","Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.","Sport - Family","1","2019-02-23","Cheer 'til you're horse!","2005-01-06","David Schmidt - Frederik Du Chau","US","1:41:54","Frederik Du Chau","Bruce Greenwood - Caspar Poyck - David Spade","4.2","N/A"
"21069","Radio","Radio","Revolution Studios","PG","2003","6.9","High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.","Biography - Drama","N/A","N/A","His courage made them champions.","2003-10-24","Mike Rich","US","1:49:18","Mike Tollin","Cuba Gooding Jr. - Ed Harris - Alfre Woodard","N/A","N/A"
"21179","Redneck Comedy Roundup, Volume 2","Redneck Comedy Roundup, Volume 2","N/A","R","2006","N/A","Jeff Foxworthy, Blake Clark, Bob Duback, Vic Henley, Jerry Springer, Gary Mule Dear, Steve Verrett, Bill Engvall, Greg Travis, Bobcat Goldwait, Ron Shock","Comedy","N/A","N/A","N/A","2006-04-25","N/A","N/A","2:23:37","N/A","Jeff Foxworthy - Blake Clark - Bob Duback","N/A","N/A"
"23927","The Rescuers","Rescuers","Walt Disney Productions","G","1977","8.3","What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.","Animation - Adventure","N/A","N/A","Two tiny agents vs. the world's wickedest woman in a dazzling animated adventure!","1977-06-22","Larry Clemmons - Ken Anderson","USA","1:17:13","John Lounsbery - Wolfgang Reitherman - Art Stevens","Bob Newhart - Eva Gabor - Geraldine Page","6.8","N/A"
"23926","The Rescuers Down Under","Rescuers Down Under","Walt Disney Pictures","G","1990","6.8","A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.","Animation - Adventure","N/A","N/A","N/A","1990-11-16","Jim Cox - Karey Kirkpatrick","USA","1:17:08","Hendel Butoy - Mike Gabriel","Adam Ryen - Bernard Fox - Billy Barty","6.8","N/A"
"9920","Return of the Jedi","Return of the Jedi","Lucasfilm","PG","1983","8.0","As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.","Sci-Fi - Adventure - Action","N/A","N/A","The Empire Falls...","1983-05-23","Lawrence Kasdan - George Lucas","US","2:14:47","Richard Marquand","Adam Bareham - Alan Bennett - Alec Guinness","9.4","N/A"
"23928","Robin Hood","Robin Hood","Walt Disney Productions","G","1973","5.2","With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.","Animation - Adventure","N/A","N/A","Meet Robin Hood and his MERRY MENagerie!","1973-11-08","Ken Anderson","USA","1:23:02","Wolfgang Reitherman","Brian Bedford - Phil Harris - Peter Ustinov","8.1","N/A"
"21094","Robin Hood: Men in Tights","Robin Hood: Men in Tights","Gaumont","PG-13","1993","4.8","Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.","Adventure - Comedy","N/A","N/A","The legend had it coming... Find out where Robin Hood put his Little John, what made Will Scarlet, and what did Friar Tuck into his tights that Maid Marion all of a quiver?","1993-07-28","Evan Chandler - Mel Brooks","FR","1:44:20","Mel Brooks","Amy Yasbeck - Cary Elwes - Dave Chappelle","8.1","N/A"
"20484","Robots","Robots","Blue Sky Studios","PG","2005","6.3","Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.","Animation - Family","N/A","N/A","You can shine no matter what you're made of.","2005-03-10","David Lindsay-Abaire - Lowell Ganz","US","1:29:44","Chris Wedge - Carlos Saldanha","Al Roker - Amanda Bynes - Damien Fahey","5.3","N/A"
"2041","Roger Waters: The Wall","Roger Waters: The Wall","Dolby","R","2014","8.6","A concert film that the former Pink Floyd singer-songwriter made on various tour dates between 2010 and 2013, when he was playing his former group's 1980 double-album in its entirety.","Music - Documentary","N/A","2018-03-19","N/A","2014-09-29","N/A","UK","2:12:36","Sean Evans - Roger Waters","Roger Waters","N/A","N/A"
"21000","Roll on Texas Moon","Roll on Texas Moon","Republic Pictures (I)","G","1946","N/A","To get the Delaney ranch Cole's henchman Anders has started a phony range war between the cattlemen and sheepmen. After killing Delaney, he tries to kill his daughter Jill and then Roy who was sent to investigate the war. But the failed attempts gives Roy the information he needs.","Action - Comedy","N/A","N/A","Roy Goes Into Action!... To Smash Outlaws Of The Range... and Sing Your Western Favorites!","1946-09-12","Paul Gangelin - Mauri Grashin","US","1:06:12","William Witney","Roy Rogers - Trigger - George 'Gabby' Hayes","N/A","N/A"
"21071","Runaway Jury","Runaway Jury","Regency Enterprises","PG-13","2003","7.2","A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.","Drama - Thriller","N/A","N/A","Trials are too important to be decided by juries.","2003-10-09","Brian Koppelman - David Levien","US","2:07:31","Gary Fleder","Bruce Davison - Bruce McGill - Cliff Curtis","7.5","N/A"
"3982","Seabiscuit","Seabiscuit","Universal Pictures","PG-13","2003","6.6","True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.","Drama - History","N/A","N/A","The hopes of a nation rode on a long shot.","2003-07-22","Gary Ross","USA","2:20:25","Gary Ross","Chris Cooper - Chris McCarron - David McCullough","N/A","N/A"
"21067","Secondhand Lions","Secondhand Lions","New Line Cinema","PG","2003","5.9","""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.","Comedy - Drama","N/A","N/A","N/A","2003-09-19","Tim McCanlies","US","1:49:05","Tim McCanlies","Adam Ozturk - Adrian Pasdar - Billy Joe Shaver","8.4","N/A"
"21019","Shall We Dance?","Shall We Dance?","Miramax Films","PG-13","2004","4.6","Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.","Comedy - Drama","N/A","N/A","Step out of the ordinary","2004-10-15","Audrey Wells","US","1:46:21","Peter Chelsom","Anita Gillette - Bobby Cannavale - Daphne Korol","5.7","N/A"
"21043","Shark Tale","Shark Tale","DreamWorks SKG","PG","2004","3.5","Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.","Animation - Adventure","N/A","N/A","The story of what happens when one little fish tells a great white lie...","2004-09-20","Rob Letterman - Michael J. Wilson","US","1:29:46","Bibo Bergeron - Rob Letterman - Vicky Jenson","Angelina Jolie - Christina Aguilera - David P. Smith","4.9","N/A"
"354","Shrek","Shrek","DreamWorks SKG","TV-PG","2001","8.8","It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.","Fantasy - Animation - Family","N/A","N/A","The greatest fairy tale never told.","2001-05-16","Ted Elliott - Terry Rossio - Joe Stillman","USA","1:30:04","Andrew Adamson - Vicky Jenson","Andrew Adamson - Bobby Block - Calvin Remsberg","9.0","N/A"
"358","Shrek 2","Shrek 2","DreamWorks SKG","PG","2004","8.8","Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.","Adventure - Family - Fantasy","N/A","N/A","Once upon another time...","2004-05-19","Andrew Adamson - David N. Weiss","USA","1:32:24","Andrew Adamson - Kelly Asbury - Conrad Vernon","Alina Phelan - Andrew Adamson - Antonio Banderas","6.9","N/A"
"20576","Shrek Forever After","Shrek Forever After","DreamWorks Animation","PG","2010","5.8","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.","Fantasy - Animation","N/A","N/A","It ain't Ogre... Til it's Ogre","2010-05-16","William Steig - Josh Klausner","US","1:33:10","Mike Mitchell","Antonio Banderas - Aron Warner - Ashley Boettcher","5.4","N/A"
"21044","Shrek the Third","Shrek the Third","DreamWorks SKG","PG","2007","4.1","The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","Animation - Adventure","N/A","N/A","Who's ready for Thirds?","2007-05-17","Jeffrey Price - Peter S. Seaman","US","1:32:41","Chris Miller - Raman Hui","Alina Phelan - Amy Poehler - Amy Sedaris","5.2","N/A"
"16694","Signs","Signs","Kennedy/Marshall Company, The","PG-13","2002","7.4","A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.","Sci-Fi - Drama - Mystery","N/A","N/A","It’s not like they didn’t warn us.","2002-08-02","M. Night Shyamalan","US","1:46:31","M. Night Shyamalan","Mel Gibson - Joaquin Phoenix - Rory Culkin","6.7","N/A"
"21173","Silverado","Silverado","Columbia Pictures","PG-13","1985","7.6","Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day, but first they have to break each other out of jail, and learn who their real friends are.","Action - Crime","N/A","N/A","Four strangers become friends. Four friends become heros. On the road to...","1985-07-10","Lawrence Kasdan - Mark Kasdan","US","2:12:36","Lawrence Kasdan","Amanda Wyss - Autry Ward - Bill Thurman","8.0","N/A"
"21005","Skinwalkers","Skinwalkers","N/A","N/A","2002","7.3","Faced with the murder of three medicine men, Navajo police must find the culprit. That the murders appear to be the work of a Skinwalker, or bad medicine man, complicate and illuminate the detective's work.","Crime - Drama","N/A","N/A","N/A","2002-11-02","James Redford","US","1:35:55","Chris Eyre","Adam Beach - Apesanahkwat - Chris Eyre","N/A","N/A"
"19446","Smokey and the Bandit","Smokey and the Bandit","Universal Pictures","PG","1977","8.1","A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.","Comedy - Action","1","2017-10-06","What we have here is a total lack of respect for the law!","1977-05-26","Alan Mandell - James Lee Barrett","USA","1:35:57","Hal Needham","Burt Reynolds - Sally Field - Jerry Reed","8.5","N/A"
"23919","Snow White and the Seven Dwarfs","Snow White and the Seven Dwarfs","Walt Disney Productions","G","1937","9.8","A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.","Animation - Family","N/A","N/A","The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.","1937-12-20","Ted Sears - Richard Creedon","USA","1:23:32","David Hand","Adriana Caselotti - Billy Gilbert - Eddie Collins","7.8","N/A"
"21176","So I Married an Axe Murderer","So I Married an Axe Murderer","TriStar Pictures","PG-13","1993","5.5","Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.","Comedy - Romance","N/A","N/A","The honeymoon was killer.","1993-07-30","Robbie Fox","US","1:33:21","Thomas Schlamme","Al Nalbandian - Alan Arkin - Amanda Plummer","6.8","N/A"
"3789","The Sound of Music","Sound of Music","Robert Wise Productions","G","1965","8.6","Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.","Biography - Drama - Family","N/A","N/A","The happiest sound in all the world!","1965-03-02","Howard Lindsay - Russel Crouse - Ernest Lehman","USA","2:54:41","Robert Wise","Julie Andrews - Christopher Plummer - Eleanor Parker","9.1","N/A"
"20486","Space Chimps","Space Chimps","Starz Media","G","2008","3.4","Circus monkey Ham III works in a circus where he's regularly shot from a canon but he still lives in the shadow of his father's legacy. A natural born rebel against authority, Ham III is initially reluctant to go on a dangerous space mission to rescue a lost space probe, but away he goes, for lots of RIGHT STUFF-style astro-training alongside two highly prepared chimps, Luna and Titan.","Animation - Family","N/A","N/A","Houston, we have a problem!","2008-07-17","N/A","US","1:21:02","Kirk De Micco","Andy Samberg - Cheryl Hines - Jeff Daniels","3.2","N/A"
"21047","Spider-Man","Spider-Man","Columbia Pictures","PG-13","2002","7.3","After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.","Action - Adventure","N/A","N/A","With great power comes great responsibility.","2002-05-01","Stan Lee - David Koepp","US","2:01:13","Sam Raimi","Ajay Mehta - Alex Black - Andray Johnson","N/A","N/A"
"21049","Spider-Man 2","Spider-Man 2","Columbia Pictures","PG-13","2004","9.3","Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.","Action - Adventure","N/A","N/A","There's a hero in all of us.","2004-06-25","Alvin Sargent","US","2:07:25","Sam Raimi","Aasif Mandvi - Alfred Molina - Andre M. Johnson","8.1","N/A"
"20494","The SpongeBob SquarePants Movie","SpongeBob SquarePants Movie","Paramount Pictures","TV-PG","2004","6.9","There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.","Fantasy - Animation","1","2019-02-23","Bigger. Better. More absorbent.","2004-11-14","Stephen Hillenburg","US","1:27:12","Stephen Hillenburg","Alec Baldwin - Bill Fagerbakke - Carolyn Lawrence","7.7","N/A"
"21178","Spy Kids 3-D: Game Over","Spy Kids 3-D: Game Over","Dimension Films","TV-PG","2003","4.5","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.","Sci-Fi - Family","N/A","N/A","3rd Mission. 3rd Dimension.","2003-07-25","Robert Rodriguez","US","1:22:17","Robert Rodriguez","Alan Cumming - Alejandro Rose-Garcia - Alexa PenaVega","2.4","N/A"
"2","Star Trek","Star Trek","Paramount Pictures","PG-13","2009","9.5","The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.","Sci-Fi - Action - Adventure","1","2019-09-20","The future begins.","2009-05-08","Alex Kurtzman - Roberto Orci","USA","2:06:50","J.J. Abrams","A.J. Verel - Aaron Lynch - Akiva Goldsman","9.1","N/A"
"21101","Star Trek Beyond","Star Trek Beyond","Paramount Pictures","PG-13","2016","8.4","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.","Action - Adventure","N/A","N/A","N/A","2016-07-07","Simon Pegg - Doug Jung","US","2:02:22","Justin Lin","Adam DiMarco - Alex Rose - Andrea Yu","8.1","N/A"
"2588","Star Trek II: The Wrath of Khan","Star Trek II: The Wrath of Khan","Paramount Pictures","PG","1982","8.8","Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.","Sci-Fi - Drama - Action","1","2019-08-15","At the end of the universe lies the beginning of vengeance.","1982-06-03","Jack B. Sowards","USA","1:53:01","Nicholas Meyer","William Shatner - Leonard Nimoy - DeForest Kelley","9.0","N/A"
"2592","Star Trek III: The Search for Spock","Star Trek III: The Search for Spock","Paramount Pictures","PG","1984","7.9","Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.","Sci-Fi - Action - Adventure","N/A","N/A","A dying planet. A fight for life.","1984-05-31","Harve Bennett","USA","1:45:14","Leonard Nimoy","William Shatner - Leonard Nimoy - DeForest Kelley","6.1","N/A"
"33","Star Trek Into Darkness","Star Trek Into Darkness","Paramount Pictures","PG-13","2013","8.6","When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","Sci-Fi - Action - Adventure","1","2019-07-12","Earth Will Fall","2013-05-05","Alex Kurtzman - Damon Lindelof","USA","2:12:05","J.J. Abrams","Adam McCann - Aisha Hinds - Akiva Goldsman","9.0","N/A"
"3237","Star Trek IV: The Voyage Home","Star Trek IV: The Voyage Home","Paramount Pictures","PG","1986","8.5","Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!","Sci-Fi - Comedy - Adventure","N/A","N/A","The key to saving the future can only be found in the past.","1986-11-25","Steve Meerson - Peter Krikes - Harve Bennett","USA","1:58:51","Leonard Nimoy","William Shatner - Leonard Nimoy - DeForest Kelley","8.1","N/A"
"3236","Star Trek V: The Final Frontier","Star Trek V: The Final Frontier","Paramount Pictures","PG","1989","2.3","Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.","Sci-Fi - Fantasy - Action","N/A","N/A","Adventure and imagination will meet at the final frontier.","1989-06-09","David Loughery","USA","1:46:33","William Shatner","William Shatner - Leonard Nimoy - DeForest Kelley","2.4","N/A"
"3245","Star Trek VI: The Undiscovered Country","Star Trek VI: The Undiscovered Country","Paramount Pictures","PG","1991","8.4","On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.","Sci-Fi - Action - Thriller","3","2017-07-10","The battle for peace has begun.","1991-12-05","Nicholas Meyer - Denny Martin Flinn","USA","1:49:58","Nicholas Meyer","Brock Peters - Christian Slater - Christopher Plummer","8.3","N/A"
"3244","Star Trek: First Contact","Star Trek: First Contact","Paramount Pictures","PG-13","1996","9.3","The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","Sci-Fi - Drama - Action","N/A","N/A","Resistance is futile.","1996-11-21","Brannon Braga - Ronald D. Moore","USA","1:50:44","Jonathan Frakes","Alfre Woodard - Alice Krige - Brent Spiner","8.9","N/A"
"3242","Star Trek: Generations","Star Trek: Generations","Paramount Pictures","PG","1994","4.9","Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.","Sci-Fi - Mystery - Action","N/A","N/A","Boldly go.","1994-11-17","Ronald D. Moore - Brannon Braga","USA","1:57:59","David Carson","Patrick Stewart - Jonathan Frakes - Brent Spiner","5.7","N/A"
"3243","Star Trek: Insurrection","Star Trek: Insurrection","Paramount Pictures","PG","1998","5.5","When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.","Sci-Fi - Action - Thriller","1","2018-09-17","The battle for paradise has begun.","1998-12-10","Michael Piller","USA","1:43:01","Jonathan Frakes","Anthony Zerbe - Brent Spiner - Donna Murphy","4.5","N/A"
"3241","Star Trek: Nemesis","Star Trek: Nemesis","Paramount Pictures","PG-13","2002","3.7","En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.","Sci-Fi - Action - Thriller","N/A","N/A","A generation's final journey... begins.","2002-12-12","John Logan","USA","1:56:30","Stuart Baird","Alan Dale - Brent Spiner - Bryan Singer","4.9","N/A"
"2589","Star Trek: The Motion Picture","Star Trek: The Motion Picture","Paramount Pictures","G","1979","4.6","When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.","Sci-Fi - Mystery - Adventure","N/A","2019-11-25","The human adventure is just beginning.","1979-12-06","Harold Livingston","USA","2:12:00","Robert Wise","Billy Van Zandt - DeForest Kelley - Franklyn Seales","4.2","N/A"
