"Media ID","Title","Album Artist","Album","Artist","Rating Count","User Rating","Track No","Year","Duration","Added","Updated"
"16658","Great Expectations","Simply Spectacular","Simply Spectacular","Considering Lily","N/A","N/A","11","N/A","0:04:01","2017-08-06","2018-05-19"
"16661","There Is Only You","Simply Spectacular","Simply Spectacular","Smalltown Poets","N/A","N/A","12","N/A","0:03:46","2017-08-06","2018-05-19"
"16664","Undo Me","Simply Spectacular","Simply Spectacular","Jennifer Knapp","N/A","N/A","13","N/A","0:03:23","2017-08-06","2018-05-19"
"16667","Unfazed","Simply Spectacular","Simply Spectacular","The Waiting","N/A","N/A","14","N/A","0:04:10","2017-08-06","2018-05-19"
"16669","Sneak Peek Demos","Simply Spectacular","Simply Spectacular","Audio Adrenaline","N/A","N/A","15","N/A","0:02:30","2017-08-06","2018-05-19"
"16414","We Have Forgotten","Sixpence None The Richer","Sixpence None The Richer","N/A","66433","N/A","1","N/A","0:05:07","2017-08-06","2017-08-06"
"16415","Anything","Sixpence None The Richer","Sixpence None The Richer","N/A","55182","N/A","2","N/A","0:04:44","2017-08-06","2017-08-06"
"16416","The Waiting Room","Sixpence None The Richer","Sixpence None The Richer","N/A","48778","N/A","3","N/A","0:05:15","2017-08-06","2017-08-06"
"16417","Kiss Me","Sixpence None The Richer","Sixpence None The Richer","N/A","3457679","N/A","4","N/A","0:03:30","2017-08-06","2017-08-06"
"16418","Easy To Ignore","Sixpence None The Richer","Sixpence None The Richer","N/A","57756","N/A","5","N/A","0:03:52","2017-08-06","2017-08-06"
"16419","Puedo Escribir","Sixpence None The Richer","Sixpence None The Richer","N/A","45037","N/A","6","N/A","0:03:45","2017-08-06","2017-08-06"
"16420","I Can't Catch You","Sixpence None The Richer","Sixpence None The Richer","N/A","66458","N/A","7","N/A","0:04:12","2017-08-06","2017-08-06"
"16421","The Lines Of My Earth","Sixpence None The Richer","Sixpence None The Richer","N/A","58613","N/A","8","N/A","0:04:26","2017-08-06","2017-08-06"
"16422","Sister, Mother","Sixpence None The Richer","Sixpence None The Richer","N/A","51126","N/A","9","N/A","0:03:05","2017-08-06","2017-08-06"
"16423","I Won't Stay Long","Sixpence None The Richer","Sixpence None The Richer","N/A","44437","N/A","10","N/A","0:02:15","2017-08-06","2017-08-06"
"16424","Love","Sixpence None The Richer","Sixpence None The Richer","N/A","50531","N/A","11","N/A","0:03:56","2017-08-06","2017-08-06"
"16425","Moving On","Sixpence None The Richer","Sixpence None The Richer","N/A","41620","N/A","12","N/A","0:03:56","2017-08-06","2017-08-06"
"16426","There She Goes","Sixpence None The Richer","Sixpence None The Richer","N/A","796173","N/A","13","N/A","0:02:42","2017-08-06","2017-08-06"
"15297","Believe","Sol Driven Train","Believe","N/A","617","N/A","1","N/A","0:04:10","2017-08-06","2017-08-06"
"15298","Tend Your Fire","Sol Driven Train","Believe","N/A","295","N/A","2","N/A","0:03:47","2017-08-06","2017-08-06"
"15299","Suffer","Sol Driven Train","Believe","N/A","473","N/A","3","N/A","0:03:57","2017-08-06","2017-08-06"
"15300","Beasy","Sol Driven Train","Believe","N/A","N/A","N/A","4","N/A","0:04:18","2017-08-06","2017-08-06"
"15301","Stevie Song #3","Sol Driven Train","Believe","N/A","N/A","N/A","5","N/A","0:03:20","2017-08-06","2017-08-06"
"15302","Cake","Sol Driven Train","Believe","N/A","290","N/A","6","N/A","0:05:57","2017-08-06","2017-08-06"
"15303","Revolver","Sol Driven Train","Believe","N/A","197","N/A","7","N/A","0:04:14","2017-08-06","2017-08-06"
"15304","Orangeburg","Sol Driven Train","Believe","N/A","263","N/A","8","N/A","0:04:16","2017-08-06","2017-08-06"
"15305","Over And Over In My Heart","Sol Driven Train","Believe","N/A","187","N/A","9","N/A","0:03:43","2017-08-06","2017-08-06"
"15306","Look At Miss Ohio","Sol Driven Train","Believe","N/A","3258","N/A","10","N/A","0:03:57","2017-08-06","2017-08-06"
"15307","Cat In Half","Sol Driven Train","Believe","N/A","237","N/A","11","N/A","0:04:14","2017-08-06","2017-08-06"
"15308","Miki Dora","Sol Driven Train","Believe","N/A","234","N/A","12","N/A","0:04:27","2017-08-06","2017-08-06"
"15309","My Corolla","Sol Driven Train","Believe","N/A","N/A","N/A","13","N/A","0:05:07","2017-08-06","2017-08-06"
"15310","Toda La Gente","Sol Driven Train","Believe","N/A","148","N/A","14","N/A","0:04:08","2017-08-06","2017-08-06"
"15311","Hidden Track (Leavin')","Sol Driven Train","Believe","N/A","N/A","N/A","15","N/A","0:00:40","2017-08-06","2017-08-06"
"15285","Crazy Dancer","Sol Driven Train","Dance","N/A","123","N/A","1","N/A","0:03:57","2017-08-06","2017-08-06"
"15286","Coconut Tree","Sol Driven Train","Dance","N/A","N/A","N/A","2","N/A","0:04:44","2017-08-06","2017-08-06"
"15287","Lobstamandaughta","Sol Driven Train","Dance","N/A","N/A","N/A","3","N/A","0:04:25","2017-08-06","2017-08-06"
"15288","Big Easy Walk","Sol Driven Train","Dance","N/A","N/A","N/A","4","N/A","0:04:32","2017-08-06","2017-08-06"
"15289","Sleeping People","Sol Driven Train","Dance","N/A","232","N/A","5","N/A","0:04:57","2017-08-06","2017-08-06"
"15290","Hot Pies","Sol Driven Train","Dance","N/A","N/A","N/A","6","N/A","0:04:00","2017-08-06","2017-08-06"
"15291","Everest","Sol Driven Train","Dance","N/A","N/A","N/A","7","N/A","0:04:35","2017-08-06","2017-08-06"
"15292","Fool in the Rain","Sol Driven Train","Dance","N/A","N/A","N/A","8","N/A","0:05:24","2017-08-06","2017-08-06"
"15293","Greyhound Station","Sol Driven Train","Dance","N/A","197","N/A","9","N/A","0:03:57","2017-08-06","2017-08-06"
"15294","Gravity","Sol Driven Train","Dance","N/A","158","N/A","10","N/A","0:04:27","2017-08-06","2017-08-06"
"15295","Altitude","Sol Driven Train","Dance","N/A","N/A","N/A","11","N/A","0:03:12","2017-08-06","2017-08-06"
"15274","Don't Wear Black","Sol Driven Train","Lighthouse","N/A","260","N/A","1","N/A","0:03:32","2017-08-06","2017-08-06"
"15275","Circle Song #2","Sol Driven Train","Lighthouse","N/A","344","N/A","2","N/A","0:04:44","2017-08-06","2017-08-06"
"15276","Lighthouse","Sol Driven Train","Lighthouse","N/A","563","N/A","3","N/A","0:03:53","2017-08-06","2017-08-06"
"15277","Friend Of Mercy","Sol Driven Train","Lighthouse","N/A","238","N/A","4","N/A","0:03:04","2017-08-06","2017-08-06"
"15278","Stevie Song","Sol Driven Train","Lighthouse","N/A","169","N/A","5","N/A","0:02:54","2017-08-06","2017-08-06"
"15279","Banks' Waltz","Sol Driven Train","Lighthouse","N/A","140","N/A","6","N/A","0:04:02","2017-08-06","2017-08-06"
"15280","The Cave","Sol Driven Train","Lighthouse","N/A","365","N/A","7","N/A","0:04:30","2017-08-06","2017-08-06"
"15281","Intravenous Peace","Sol Driven Train","Lighthouse","N/A","285","N/A","8","N/A","0:06:05","2017-08-06","2017-08-06"
"15282","Santa Fe","Sol Driven Train","Lighthouse","N/A","N/A","N/A","9","N/A","0:04:32","2017-08-06","2017-08-06"
"15283","Sullivan's Island","Sol Driven Train","Lighthouse","N/A","N/A","N/A","10","N/A","0:04:44","2017-08-06","2017-08-06"
"15313","Riverside","Sol Driven Train","Sunday","N/A","N/A","N/A","1","N/A","0:03:34","2017-08-06","2017-08-06"
"15314","Stuck In The Clouds","Sol Driven Train","Sunday","N/A","N/A","N/A","2","N/A","0:05:07","2017-08-06","2017-08-06"
"15315","Last 100 Miles","Sol Driven Train","Sunday","N/A","N/A","N/A","3","N/A","0:04:28","2017-08-06","2017-08-06"
"15316","Grandaddy","Sol Driven Train","Sunday","N/A","N/A","N/A","4","N/A","0:01:57","2017-08-06","2017-08-06"
"15317","Take It Away","Sol Driven Train","Sunday","N/A","N/A","N/A","5","N/A","0:03:56","2017-08-06","2017-08-06"
"15318","Yellow House","Sol Driven Train","Sunday","N/A","N/A","N/A","6","N/A","0:03:53","2017-08-06","2017-08-06"
"15319","Black Rain","Sol Driven Train","Sunday","N/A","N/A","N/A","7","N/A","0:03:35","2017-08-06","2017-08-06"
"15320","Ghost Interlude","Sol Driven Train","Sunday","N/A","N/A","N/A","8","N/A","0:02:16","2017-08-06","2017-08-06"
"15321","Ghost","Sol Driven Train","Sunday","N/A","N/A","N/A","9","N/A","0:04:16","2017-08-06","2017-08-06"
"15322","Blue Eyes","Sol Driven Train","Sunday","N/A","N/A","N/A","10","N/A","0:03:56","2017-08-06","2017-08-06"
"15323","Wait","Sol Driven Train","Sunday","N/A","N/A","N/A","11","N/A","0:03:58","2017-08-06","2017-08-06"
"15324","Anne Bonny","Sol Driven Train","Sunday","N/A","N/A","N/A","12","N/A","0:03:34","2017-08-06","2017-08-06"
"15325","Miss You At Christmas","Sol Driven Train","Sunday","N/A","N/A","N/A","13","N/A","0:02:46","2017-08-06","2017-08-06"
"15263","Underdog","Sol Driven Train","Underdog","N/A","275","N/A","1","N/A","0:03:03","2017-08-06","2017-08-06"
"15264","Cherry Trees","Sol Driven Train","Underdog","N/A","284","N/A","2","N/A","0:02:49","2017-08-06","2017-08-06"
"15265","Night Winds","Sol Driven Train","Underdog","N/A","N/A","N/A","3","N/A","0:02:45","2017-08-06","2017-08-06"
"15266","Guest List","Sol Driven Train","Underdog","N/A","209","N/A","4","N/A","0:02:41","2017-08-06","2017-08-06"
"15267","Changed Mind","Sol Driven Train","Underdog","N/A","210","N/A","5","N/A","0:04:31","2017-08-06","2017-08-06"
"15268","Samantha Marie","Sol Driven Train","Underdog","N/A","136","N/A","6","N/A","0:03:00","2017-08-06","2017-08-06"
"15269","One More Day","Sol Driven Train","Underdog","N/A","135","N/A","7","N/A","0:03:45","2017-08-06","2017-08-06"
"15270","I Do Declare","Sol Driven Train","Underdog","N/A","111","N/A","8","N/A","0:04:47","2017-08-06","2017-08-06"
"15271","Fuego! Fuego!","Sol Driven Train","Underdog","N/A","108","N/A","9","N/A","0:04:07","2017-08-06","2017-08-06"
"15272","Lady From Chiang Mai","Sol Driven Train","Underdog","N/A","488","N/A","10","N/A","0:05:16","2017-08-06","2017-08-06"
"15327","Watermelon","Sol Driven Train","Watermelon","N/A","1361","N/A","1","N/A","0:03:08","2017-08-06","2017-08-06"
"15328","Vampire","Sol Driven Train","Watermelon","N/A","167","N/A","2","N/A","0:03:43","2017-08-06","2017-08-06"
"15329","Romp","Sol Driven Train","Watermelon","N/A","115","N/A","3","N/A","0:04:23","2017-08-06","2017-08-06"
"15330","Consume","Sol Driven Train","Watermelon","N/A","79","N/A","4","N/A","0:04:39","2017-08-06","2017-08-06"
"15331","For Old Times' Sake","Sol Driven Train","Watermelon","N/A","145","N/A","5","N/A","0:04:15","2017-08-06","2017-08-06"
"16342","Invocation","Sonicflood","Sonicflood","N/A","N/A","N/A","1","N/A","0:00:19","2017-08-06","2017-08-06"
"16343","I Have Come To Worship","Sonicflood","Sonicflood","N/A","11515","N/A","2","N/A","0:03:16","2017-08-06","2017-08-06"
"16344","Holy One","Sonicflood","Sonicflood","N/A","11645","N/A","3","N/A","0:04:32","2017-08-06","2017-08-06"
"16345","I Want To Know You","Sonicflood","Sonicflood","N/A","20256","N/A","4","N/A","0:04:33","2017-08-06","2017-08-06"
"16346","My Refuge","Sonicflood","Sonicflood","N/A","9965","N/A","5","N/A","0:04:29","2017-08-06","2017-08-06"
"16347","I Could Sing Of Your Love Forever","Sonicflood","Sonicflood","N/A","122464","N/A","6","N/A","0:04:25","2017-08-06","2017-08-06"
"16348","Holiness","Sonicflood","Sonicflood","N/A","9136","N/A","7","N/A","0:07:12","2017-08-06","2017-08-06"
"16349","Carried Away","Sonicflood","Sonicflood","N/A","13772","N/A","8","N/A","0:04:15","2017-08-06","2017-08-06"
"16350","Something About That Name","Sonicflood","Sonicflood","N/A","N/A","N/A","9","N/A","0:04:01","2017-08-06","2017-08-06"
"16351","I Need You","Sonicflood","Sonicflood","N/A","6911","N/A","10","N/A","0:05:24","2017-08-06","2017-08-06"
"16352","Open The Eyes Of My Heart","Sonicflood","Sonicflood","N/A","109730","N/A","11","N/A","0:05:22","2017-08-06","2017-08-06"
"16353","The Heart Of Worship","Sonicflood","Sonicflood","N/A","11377","N/A","12","N/A","0:07:22","2017-08-06","2017-08-06"
"16256","Only When You Leave","Spandau Ballet","Parade","N/A","184308","N/A","1","N/A","0:05:09","2017-08-06","2017-08-06"
"16257","Highly Strung","Spandau Ballet","Parade","N/A","50365","N/A","2","N/A","0:04:11","2017-08-06","2017-08-06"
"16258","I'll Fly For You","Spandau Ballet","Parade","N/A","94509","N/A","3","N/A","0:05:35","2017-08-06","2017-08-06"
"16259","Nature Of The Beast","Spandau Ballet","Parade","N/A","6696","N/A","4","N/A","0:05:13","2017-08-06","2017-08-06"
"16260","Revenge For Love","Spandau Ballet","Parade","N/A","7175","N/A","5","N/A","0:04:22","2017-08-06","2017-08-06"
"16261","Always In The Back Of My Mind","Spandau Ballet","Parade","N/A","6461","N/A","6","N/A","0:04:30","2017-08-06","2017-08-06"
"16262","With The Pride","Spandau Ballet","Parade","N/A","13364","N/A","7","N/A","0:05:31","2017-08-06","2017-08-06"
"16263","Round & Round","Spandau Ballet","Parade","N/A","50654","N/A","8","N/A","0:05:34","2017-08-06","2017-08-06"
"16078","Pleasure","Spandau Ballet","True","N/A","18109","N/A","1","N/A","0:03:34","2017-08-06","2017-08-06"
"16079","Communication","Spandau Ballet","True","N/A","75419","N/A","2","N/A","0:03:40","2017-08-06","2017-08-06"
"16080","Code Of Love","Spandau Ballet","True","N/A","15460","N/A","3","N/A","0:05:11","2017-08-06","2017-08-06"
"16081","Gold","Spandau Ballet","True","N/A","978249","N/A","4","N/A","0:04:53","2017-08-06","2017-08-06"
"16082","Lifeline","Spandau Ballet","True","N/A","82716","N/A","5","N/A","0:03:36","2017-08-06","2017-08-06"
"16083","Heaven Is A Secret","Spandau Ballet","True","N/A","16281","N/A","6","N/A","0:04:27","2017-08-06","2017-08-06"
"16084","Foundation","Spandau Ballet","True","N/A","13848","N/A","7","N/A","0:04:09","2017-08-06","2017-08-06"
"16085","True","Spandau Ballet","True","N/A","1532471","N/A","8","N/A","0:06:32","2017-08-06","2017-08-06"
"16041","Hourglass","Squeeze","Babylon And On","N/A","81924","N/A","1","N/A","0:03:17","2017-08-06","2017-08-06"
"16042","Footprints","Squeeze","Babylon And On","N/A","22127","N/A","2","N/A","0:03:49","2017-08-06","2017-08-06"
"16043","Tough Love","Squeeze","Babylon And On","N/A","N/A","N/A","3","N/A","0:03:07","2017-08-06","2017-08-06"
"16044","The Prisoner","Squeeze","Babylon And On","N/A","N/A","N/A","4","N/A","0:04:07","2017-08-06","2017-08-06"
"16045","853-5937","Squeeze","Babylon And On","N/A","N/A","N/A","5","N/A","0:03:17","2017-08-06","2017-08-06"
"16046","In Today's Room","Squeeze","Babylon And On","N/A","N/A","N/A","6","N/A","0:03:28","2017-08-06","2017-08-06"
"16047","Trust Me To Open My Mouth","Squeeze","Babylon And On","N/A","20276","N/A","7","N/A","0:03:13","2017-08-06","2017-08-06"
"16048","Striking Matches","Squeeze","Babylon And On","N/A","N/A","N/A","8","N/A","0:03:02","2017-08-06","2017-08-06"
"16049","Cigarette Of A Single Man","Squeeze","Babylon And On","N/A","N/A","N/A","9","N/A","0:03:29","2017-08-06","2017-08-06"
"16050","Who Are You","Squeeze","Babylon And On","N/A","N/A","N/A","10","N/A","0:03:30","2017-08-06","2017-08-06"
"16051","The Waiting Game","Squeeze","Babylon And On","N/A","N/A","N/A","11","N/A","0:03:06","2017-08-06","2017-08-06"
"16052","Some Americans","Squeeze","Babylon And On","N/A","N/A","N/A","12","N/A","0:04:41","2017-08-06","2017-08-06"
"16024","In Quintessence","Squeeze","East Side Story","N/A","19591","N/A","1","N/A","0:02:57","2017-08-06","2017-08-06"
"16025","Someone Else's Heart","Squeeze","East Side Story","N/A","12374","N/A","2","N/A","0:03:02","2017-08-06","2017-08-06"
"16026","Tempted","Squeeze","East Side Story","N/A","540486","N/A","3","N/A","0:04:04","2017-08-06","2017-08-06"
